Query,RetrievedDocuments
50307.query,VOM19980613.0700.0179 VOM19980613.0730.0072 VOM19980326.0900.0118 VOM19980623.0700.0425 VOM19980623.0730.0177 VOM19980222.0700.0758 VOM19980502.0700.0038 VOM19980502.0730.0193 VOM19980502.0730.0003 VOM19980628.0730.0026 
50308.query,VOM19980613.0700.0179 VOM19980613.0730.0072 VOM19980223.0700.0734 VOM19980326.0900.0118 VOM19980614.0700.0458 VOM19980305.0900.2978 VOM19980226.0900.1931 VOM19980226.0900.0370 VOM19980617.0700.0156 VOM19980623.0700.0425 
50309.query,VOM19980613.0700.0179 VOM19980223.0700.0882 VOM19980613.0730.0072 VOM19980220.0900.3360 VOM19980306.0700.0354 VOM19980327.0900.3348 VOM19980403.0700.2182 VOM19980327.0900.1850 VOM19980228.0700.1816 VOM19980228.0700.0187 
50310.query,VOM19980228.0700.1816 VOM19980228.0700.0187 VOM19980602.0700.0417 VOM19980502.0730.0193 VOM19980502.0700.0348 VOM19980223.0700.1295 VOM19980524.0700.0265 VOM19980524.0700.0265 VOM19980301.0700.0284 VOM19980428.0900.0156 
50311.query,VOM19980311.0700.0234 VOM19980303.0900.0160 VOM19980303.0900.1879 VOM19980303.0700.0179 VOM19980531.0700.0380 VOM19980531.0730.0195 VOM19980224.0900.3022 VOM19980428.0900.0156 VOM19980626.0700.0365 VOM19980502.0730.0193 
50312.query,VOM19980303.0900.0160 VOM19980223.0700.0800 VOM19980223.0900.3362 VOM19980326.0900.0118 VOM19980613.0730.0072 VOM19980223.0900.0477 VOM19980303.0700.0179 VOM19980228.0700.0156 VOM19980613.0700.0179 VOM19980223.0900.0154 
50313.query,VOM19980613.0730.0072 VOM19980613.0700.0179 VOM19980613.0730.0108 VOM19980613.0700.0232 VOM19980317.0900.3462 VOM19980502.0730.0193 VOM19980226.0900.0170 VOM19980625.0700.0514 VOM19980226.0900.3359 VOM19980226.0900.1725 
50314.query,VOM19980228.0700.0156 VOM19980630.0730.0136 VOM19980220.0900.3360 VOM19980228.0700.1784 VOM19980221.0700.0119 VOM19980222.0700.0151 VOM19980224.0700.0173 VOM19980511.0700.0278 VOM19980311.0700.0279 VOM19980626.0700.0365 
50315.query,VOM19980613.0730.0143 VOM19980613.0700.0300 VOM19980613.0700.0179 VOM19980613.0730.0072 VOM19980301.0700.0284 VOM19980502.0730.0193 VOM19980220.0900.0190 VOM19980220.0900.1815 VOM19980527.0700.0426 VOM19980326.0900.0118 
50316.query,VOM19980613.0700.0179 VOM19980613.0730.0072 VOM19980326.0900.0118 VOM19980502.0730.0193 VOM19980623.0700.0425 VOM19980623.0730.0177 VOM19980223.0700.0882 VOM19980527.0700.0426 VOM19980611.0700.0350 VOM19980222.0700.0758 
50317.query,VOM19980228.0700.1816 VOM19980228.0700.0187 VOM19980613.0700.0179 VOM19980602.0700.0417 VOM19980613.0730.0072 VOM19980621.0730.0064 VOM19980326.0900.0118 VOM19980623.0700.0425 VOM19980623.0730.0177 VOM19980222.0700.0758 
50318.query,VOM19980403.0900.0269 VOM19980403.0900.0269 VOM19980403.0900.2121 VOM19980317.0700.0288 VOM19980226.0900.0212 VOM19980609.0730.0182 VOM19980317.0900.0224 VOM19980609.0900.0232 VOM19980428.0900.0189 VOM19980414.0900.0217 
50319.query,VOM19980327.0900.3495 VOM19980604.0700.0424 VOM19980403.0700.2182 VOM19980306.0700.0354 VOM19980526.0700.0478 VOM19980526.0700.0381 VOM19980526.0900.0091 VOM19980316.0700.0463 VOM19980228.0700.1816 VOM19980228.0700.0187 
50320.query,VOM19980614.0700.0458 VOM19980613.0700.0179 VOM19980613.0730.0072 VOM19980502.0730.0193 VOM19980222.0700.1842 VOM19980527.0700.0426 VOM19980326.0900.0118 VOM19980611.0700.0350 VOM19980623.0700.0425 VOM19980619.0700.0392 
50321.query,VOM19980526.0700.0431 VOM19980619.0700.0392 VOM19980311.0700.0471 VOM19980618.0900.0242 VOM19980610.0700.0289 VOM19980327.0900.3495 VOM19980612.0730.0235 VOM19980612.0700.0459 VOM19980222.0700.0384 VOM19980228.0700.1816 
50322.query,VOM19980616.0700.0359 VOM19980504.0730.0135 VOM19980504.0730.0135 VOM19980522.0700.0532 VOM19980603.0700.0545 VOM19980515.0900.0229 VOM19980616.0700.0458 VOM19980617.0700.0494 VOM19980611.0700.0535 VOM19980515.0730.0199 
50323.query,VOM19980228.0700.1816 VOM19980228.0700.0187 VOM19980602.0700.0417 VOM19980223.0700.1295 VOM19980301.0700.0284 VOM19980526.0700.0381 VOM19980223.0900.0199 VOM19980223.0900.0199 VOM19980223.0900.1787 VOM19980531.0700.0380 
50324.query,VOM19980223.0700.0882 VOM19980306.0700.0354 VOM19980220.0900.3360 VOM19980305.0700.0395 VOM19980228.0700.1816 VOM19980228.0700.0187 VOM19980403.0700.2182 VOM19980403.0700.0372 VOM19980327.0900.3348 VOM19980526.0700.0381 
50325.query,VOM19980619.0700.0307 VOM19980613.0700.0179 VOM19980222.0700.2119 VOM19980613.0730.0072 VOM19980306.0700.0507 VOM19980501.0700.0379 VOM19980501.0900.0108 VOM19980501.0730.0073 VOM19980222.0700.0276 VOM19980607.0700.0193 
50326.query,VOM19980306.0700.0284 VOM19980421.0900.0012 VOM19980504.0730.0002 VOM19980504.0730.0002 VOM19980427.0900.0219 VOM19980521.0730.0029 VOM19980521.0730.0029 VOM19980530.0730.0138 VOM19980616.0700.0487 VOM19980501.0900.0148 
50327.query,VOM19980305.0900.1736 VOM19980507.0900.0191 VOM19980316.0900.2076 VOM19980319.0900.2928 VOM19980302.0700.1233 VOM19980617.0900.0052 VOM19980228.0700.0327 VOM19980228.0700.1944 VOM19980304.0900.0247 VOM19980628.0730.0026 
50328.query,VOM19980303.0700.0179 VOM19980502.0730.0193 VOM19980428.0900.0156 VOM19980228.0700.0156 VOM19980604.0700.0424 VOM19980228.0700.1784 VOM19980603.0700.0514 VOM19980604.0900.0085 VOM19980604.0730.0106 VOM19980604.0700.0236 
50329.query,VOM19980511.0730.0066 VOM19980511.0900.0039 VOM19980511.0700.0105 VOM19980228.0700.0156 VOM19980228.0700.1784 VOM19980502.0730.0193 VOM19980303.0700.0783 VOM19980502.0700.0348 VOM19980223.0900.0199 VOM19980223.0900.0199 
50330.query,VOM19980526.0700.0431 VOM19980618.0900.0242 VOM19980315.0700.2184 VOM19980619.0700.0392 VOM19980610.0700.0289 VOM19980220.0900.3396 VOM19980612.0730.0235 VOM19980612.0700.0459 VOM19980222.0700.0384 VOM19980224.0700.0588 
50331.query,VOM19980223.0700.0882 VOM19980223.0700.0240 VOM19980221.0700.0119 VOM19980531.0700.0380 VOM19980531.0730.0195 VOM19980326.0900.3491 VOM19980220.0900.3360 VOM19980222.0700.1842 VOM19980223.0900.0154 VOM19980223.0900.0629 
50332.query,VOM19980227.0900.0414 VOM19980623.0700.0558 VOM19980223.0900.3362 VOM19980428.0900.0156 VOM19980223.0900.0154 VOM19980223.0900.1740 VOM19980531.0700.0380 VOM19980531.0730.0195 VOM19980223.0700.0197 VOM19980311.0700.0234 
50333.query,VOM19980317.0900.3421 VOM19980623.0730.0265 VOM19980623.0700.0558 VOM19980428.0900.0156 VOM19980223.0900.3362 VOM19980302.0900.1110 VOM19980311.0700.0234 VOM19980223.0900.0154 VOM19980223.0900.0199 VOM19980223.0900.0199 
50334.query,VOM19980613.0730.0108 VOM19980613.0700.0232 VOM19980317.0900.3462 VOM19980625.0700.0514 VOM19980303.0900.0160 VOM19980228.0700.0156 VOM19980303.0900.1879 VOM19980228.0700.1784 VOM19980303.0700.0179 VOM19980223.0900.3362 
50335.query,VOM19980223.0700.0240 VOM19980315.0700.3008 VOM19980531.0700.0380 VOM19980221.0700.0119 VOM19980531.0730.0195 VOM19980222.0700.1842 VOM19980220.0900.3360 VOM19980223.0700.0882 VOM19980223.0900.3362 VOM19980428.0900.0156 
50336.query,VOM19980224.0700.0719 VOM19980619.0900.0136 VOM19980619.0730.0137 VOM19980612.0730.0003 VOM19980612.0700.0038 VOM19980619.0700.0347 VOM19980228.0700.0156 VOM19980228.0700.1784 VOM19980428.0900.0156 VOM19980223.0900.0199 
50337.query,VOM19980302.0700.1233 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50338.query,VOM19980223.0700.0240 VOM19980220.0900.3360 VOM19980604.0700.0424 VOM19980222.0700.1842 VOM19980221.0700.0119 VOM19980531.0700.0380 VOM19980531.0730.0195 VOM19980228.0700.0156 VOM19980228.0700.1784 VOM19980220.0900.0190 
50339.query,VOM19980605.0700.0560 VOM19980220.0900.3360 VOM19980223.0700.0882 VOM19980220.0900.0190 VOM19980220.0900.1815 VOM19980311.0700.0279 VOM19980224.0700.1530 VOM19980306.0700.0354 VOM19980222.0700.1842 VOM19980228.0700.1816 
50340.query,VOM19980624.0700.0122 VOM19980624.0730.0041 VOM19980624.0900.0040 VOM19980626.0700.0365 VOM19980625.0700.0328 VOM19980222.0700.1842 VOM19980221.0700.0119 VOM19980220.0700.3434 VOM19980222.0700.0151 VOM19980224.0700.1724 
50341.query,VOM19980502.0730.0193 VOM19980526.0900.0223 VOM19980526.0700.0381 VOM19980502.0700.0348 VOM19980428.0900.0156 VOM19980220.0900.3360 VOM19980228.0700.1816 VOM19980228.0700.0187 VOM19980223.0900.0154 VOM19980531.0700.0380 
50342.query,VOM19980613.0700.0179 VOM19980613.0730.0072 VOM19980222.0700.0758 VOM19980623.0700.0425 VOM19980623.0730.0177 VOM19980220.0700.0221 VOM19980502.0730.0193 VOM19980326.0900.0118 VOM19980326.0700.0115 VOM19980319.0900.3353 
50343.query,VOM19980613.0730.0072 VOM19980613.0700.0179 VOM19980222.0700.0758 VOM19980306.0700.0354 VOM19980502.0730.0193 VOM19980319.0900.3353 VOM19980403.0700.2182 VOM19980305.0700.0395 VOM19980327.0900.3348 VOM19980327.0900.0179 
50344.query,VOM19980619.0700.0307 VOM19980222.0700.2119 VOM19980222.0700.0276 VOM19980403.0700.0435 VOM19980501.0900.0108 VOM19980501.0700.0379 VOM19980501.0730.0073 VOM19980628.0730.0253 VOM19980611.0900.0110 VOM19980611.0700.0150 
50345.query,VOM19980613.0730.0072 VOM19980613.0700.0179 VOM19980222.0700.0758 VOM19980623.0700.0425 VOM19980623.0730.0177 VOM19980326.0900.0118 VOM19980502.0730.0193 VOM19980326.0700.0115 VOM19980501.0700.0297 VOM19980527.0700.0426 
50346.query,VOM19980626.0700.0365 VOM19980222.0700.1842 VOM19980311.0700.0279 VOM19980428.0900.0156 VOM19980223.0900.3362 VOM19980531.0700.0380 VOM19980531.0730.0195 VOM19980526.0900.0223 VOM19980326.0700.0452 VOM19980221.0700.0119 
50347.query,VOM19980613.0730.0072 VOM19980613.0700.0179 VOM19980502.0730.0193 VOM19980222.0700.0758 VOM19980326.0700.0115 VOM19980623.0700.0425 VOM19980623.0730.0177 VOM19980527.0700.0426 VOM19980611.0700.0350 VOM19980319.0900.3353 
50348.query,VOM19980613.0700.0179 VOM19980613.0730.0072 VOM19980306.0700.0354 VOM19980222.0700.0758 VOM19980326.0700.0115 VOM19980502.0730.0193 VOM19980319.0900.3353 VOM19980305.0700.0395 VOM19980327.0900.3348 VOM19980327.0900.0179 
50349.query,VOM19980306.0700.0354 VOM19980305.0700.0395 VOM19980614.0730.0034 VOM19980613.0730.0072 VOM19980626.0700.0365 VOM19980613.0700.0179 VOM19980614.0700.0111 VOM19980311.0700.0279 VOM19980223.0900.1740 VOM19980220.0900.3360 
50350.query,VOM19980526.0900.0223 VOM19980529.0700.0100 VOM19980619.0730.0035 VOM19980415.0900.0022 VOM19980316.0900.3525 VOM19980619.0700.0149 VOM19980522.0900.0219 VOM19980626.0700.0365 VOM19980303.0900.2085 VOM19980619.0900.0007 
50351.query,VOM19980619.0730.0035 VOM19980515.0700.0170 VOM19980515.0730.0097 VOM19980619.0700.0149 VOM19980529.0700.0100 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980603.0730.0070 VOM19980527.0700.0094 VOM19980619.0900.0007 
50352.query,VOM19980619.0700.0149 VOM19980619.0730.0035 VOM19980619.0900.0007 VOM19980605.0700.0097 VOM19980612.0900.0038 VOM19980529.0700.0168 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980606.0730.0028 VOM19980606.0700.0098 
50353.query,VOM19980603.0700.0103 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980628.0730.0091 VOM19980319.0700.0177 VOM19980523.0700.0312 VOM19980520.0900.0081 VOM19980605.0700.0097 VOM19980531.0700.0120 VOM19980509.0730.0248 
50354.query,VOM19980623.0900.0002 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980630.0730.0091 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980520.0900.0081 VOM19980626.0730.0153 VOM19980403.0700.0684 VOM19980626.0900.0156 
50355.query,VOM19980605.0700.0560 VOM19980521.0700.0427 VOM19980604.0700.0458 VOM19980612.0700.0331 VOM19980612.0730.0151 VOM19980612.0730.0151 VOM19980618.0900.0057 VOM19980302.0700.1233 VOM19980311.0700.0357 VOM19980326.0700.2676 
50356.query,VOM19980604.0900.0246 VOM19980610.0730.0140 VOM19980415.0900.0272 VOM19980430.0900.0231 VOM19980303.0700.0696 VOM19980527.0730.0233 VOM19980316.0700.0649 VOM19980506.0700.0472 VOM19980302.0900.0368 VOM19980618.0730.0119 
50357.query,VOM19980606.0730.0028 VOM19980606.0700.0150 VOM19980506.0700.0316 VOM19980612.0900.0008 VOM19980627.0730.0153 VOM19980627.0700.0205 VOM19980527.0730.0043 VOM19980527.0730.0043 VOM19980613.0700.0112 VOM19980630.0700.0071 
50358.query,VOM19980605.0700.0097 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980612.0900.0038 VOM19980606.0730.0028 VOM19980619.0700.0149 VOM19980623.0730.0001 VOM19980611.0900.0110 VOM19980606.0700.0098 VOM19980611.0700.0150 
50359.query,VOM19980224.0700.0719 VOM19980603.0730.0115 VOM19980612.0730.0003 VOM19980617.0700.0428 VOM19980623.0700.0268 VOM19980623.0730.0065 VOM19980623.0900.0209 VOM19980612.0700.0038 VOM19980303.0900.1646 VOM19980510.0700.0568 
50360.query,VOM19980605.0700.0560 VOM19980521.0700.0427 VOM19980604.0700.0458 VOM19980529.0730.0003 VOM19980529.0730.0003 VOM19980520.0700.0074 VOM19980529.0900.0243 VOM19980612.0730.0039 VOM19980529.0700.0100 VOM19980526.0900.0034 
50361.query,VOM19980602.0900.0005 VOM19980602.0730.0002 VOM19980510.0700.0568 VOM19980627.0700.0466 VOM19980416.0900.0090 VOM19980619.0900.0007 VOM19980613.0730.0031 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980620.0730.0003 
50362.query,VOM19980630.0700.0238 VOM19980630.0700.0238 VOM19980630.0900.0105 VOM19980604.0730.0077 VOM19980604.0700.0157 VOM19980627.0730.0153 VOM19980627.0700.0205 VOM19980627.0700.0022 VOM19980627.0730.0001 VOM19980603.0700.0103 
50363.query,VOM19980508.0700.0549 VOM19980508.0900.0007 VOM19980227.0900.3434 VOM19980508.0700.0362 VOM19980627.0700.0022 VOM19980306.0700.0425 VOM19980604.0700.0039 VOM19980314.0700.1261 VOM19980508.0730.0003 VOM19980604.0700.0126 
50364.query,VOM19980603.0700.0103 VOM19980530.0730.0003 VOM19980529.0730.0042 VOM19980529.0730.0042 VOM19980530.0730.0037 VOM19980422.0900.0090 VOM19980529.0700.0100 VOM19980530.0700.0107 VOM19980605.0730.0003 VOM19980605.0900.0007 
50365.query,VOM19980612.0900.0038 VOM19980605.0700.0097 VOM19980319.0700.0177 VOM19980619.0700.0149 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980606.0730.0028 VOM19980521.0700.0223 VOM19980529.0700.0168 VOM19980507.0700.0127 
50366.query,VOM19980410.0900.0241 VOM19980326.0700.2933 VOM19980630.0730.0091 VOM19980607.0700.0045 VOM19980526.0900.0186 VOM19980422.0900.0173 VOM19980604.0900.0085 VOM19980604.0730.0106 VOM19980604.0700.0236 VOM19980526.0730.0131 
50367.query,VOM19980606.0730.0028 VOM19980606.0700.0150 VOM19980625.0700.0404 VOM19980403.0900.3433 VOM19980406.0900.0011 VOM19980624.0700.0523 VOM19980403.0900.0301 VOM19980403.0700.0585 VOM19980627.0730.0153 VOM19980526.0900.0034 
50368.query,VOM19980531.0700.0120 VOM19980603.0700.0103 VOM19980530.0700.0037 VOM19980528.0900.0006 VOM19980515.0900.0086 VOM19980406.0900.0112 VOM19980515.0730.0128 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980319.0700.0177 
50369.query,VOM19980619.0700.0149 VOM19980619.0730.0035 VOM19980602.0700.0036 VOM19980619.0900.0007 VOM19980529.0700.0168 VOM19980524.0700.0265 VOM19980524.0700.0265 VOM19980526.0900.0223 VOM19980317.0900.2174 VOM19980606.0730.0028 
50370.query,VOM19980306.0700.0507 VOM19980326.0900.3367 VOM19980619.0700.0307 VOM19980222.0700.2119 VOM19980311.0700.0357 VOM19980222.0700.0276 VOM19980529.0700.0168 VOM19980501.0900.0108 VOM19980501.0700.0379 VOM19980501.0730.0073 
50371.query,VOM19980605.0700.0097 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980606.0700.0098 VOM19980529.0700.0168 VOM19980612.0900.0038 VOM19980606.0730.0060 VOM19980619.0700.0149 VOM19980606.0730.0028 VOM19980619.0730.0035 
50372.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50373.query,VOM19980528.0900.0169 VOM19980614.0700.0431 VOM19980612.0730.0003 VOM19980505.0700.0344 VOM19980505.0700.0344 VOM19980612.0700.0038 VOM19980509.0700.0043 VOM19980603.0730.0240 VOM19980510.0700.0568 VOM19980305.0900.1736 
50374.query,VOM19980529.0700.0100 VOM19980607.0730.0002 VOM19980531.0700.0120 VOM19980526.0900.0223 VOM19980607.0700.0045 VOM19980606.0730.0060 VOM19980606.0700.0098 VOM19980603.0700.0103 VOM19980529.0730.0003 VOM19980529.0730.0003 
50375.query,VOM19980612.0730.0272 VOM19980612.0730.0272 VOM19980611.0700.0535 VOM19980509.0700.0089 VOM19980509.0730.0027 VOM19980407.0900.0206 VOM19980612.0700.0496 VOM19980526.0730.0131 VOM19980526.0700.0342 VOM19980526.0900.0186 
50376.query,VOM19980529.0730.0003 VOM19980529.0730.0003 VOM19980529.0700.0041 VOM19980530.0700.0445 VOM19980317.0900.3492 VOM19980520.0730.0078 VOM19980520.0900.0115 VOM19980612.0730.0039 VOM19980305.0900.1736 VOM19980624.0700.0523 
50377.query,VOM19980421.0900.0180 VOM19980428.0900.0080 VOM19980603.0700.0103 VOM19980317.0700.3639 VOM19980616.0730.0252 VOM19980616.0730.0252 VOM19980317.0900.0152 VOM19980317.0900.1955 VOM19980326.0700.0452 VOM19980326.0900.0118 
50378.query,VOM19980422.0900.0090 VOM19980630.0730.0091 VOM19980603.0700.0103 VOM19980529.0730.0042 VOM19980529.0730.0042 VOM19980530.0730.0037 VOM19980529.0700.0100 VOM19980530.0730.0003 VOM19980319.0900.2169 VOM19980616.0730.0252 
50379.query,VOM19980523.0700.0312 VOM19980603.0700.0103 VOM19980605.0730.0003 VOM19980526.0700.0133 VOM19980605.0900.0007 VOM19980319.0700.0177 VOM19980520.0900.0081 VOM19980531.0700.0120 VOM19980605.0700.0097 VOM19980529.0700.0100 
50380.query,VOM19980524.0730.0003 VOM19980612.0730.0039 VOM19980520.0700.0074 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980526.0900.0034 VOM19980529.0730.0042 VOM19980529.0730.0042 VOM19980526.0730.0039 VOM19980612.0700.0080 
50381.query,VOM19980605.0700.0097 VOM19980614.0730.0072 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980603.0730.0115 VOM19980529.0700.0168 VOM19980606.0730.0060 VOM19980606.0700.0098 VOM19980619.0730.0035 VOM19980522.0900.0219 
50382.query,VOM19980605.0700.0097 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980603.0700.0103 VOM19980531.0700.0120 VOM19980523.0700.0312 VOM19980628.0730.0026 VOM19980529.0700.0100 VOM19980520.0900.0115 VOM19980626.0700.0131 
50383.query,VOM19980312.0900.1868 VOM19980312.0900.0274 VOM19980312.0900.0825 VOM19980312.0900.0990 VOM19980228.0700.0851 VOM19980314.0700.1261 VOM19980314.0700.0478 VOM19980315.0700.0452 VOM19980312.0900.0497 VOM19980327.0900.0425 
50384.query,VOM19980605.0700.0097 VOM19980619.0700.0149 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980619.0730.0035 VOM19980612.0900.0038 VOM19980529.0700.0168 VOM19980606.0730.0028 VOM19980606.0730.0060 VOM19980606.0700.0098 
50385.query,VOM19980526.0900.0034 VOM19980526.0730.0039 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980520.0700.0074 VOM19980529.0700.0100 VOM19980529.0730.0042 VOM19980529.0730.0042 VOM19980527.0700.0163 VOM19980527.0730.0079 
50386.query,VOM19980223.0900.3362 VOM19980529.0700.0168 VOM19980606.0700.0098 VOM19980605.0900.0007 VOM19980220.0900.3360 VOM19980222.0700.0151 VOM19980222.0700.1842 VOM19980223.0700.0800 VOM19980326.0700.0452 VOM19980326.0900.0118 
50387.query,VOM19980528.0900.0006 VOM19980526.0900.0034 VOM19980529.0730.0003 VOM19980529.0730.0003 VOM19980526.0730.0039 VOM19980520.0700.0074 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980529.0700.0041 VOM19980612.0730.0039 
50388.query,VOM19980406.0900.0044 VOM19980327.0900.2062 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980527.0700.0094 VOM19980612.0730.0039 VOM19980611.0900.0069 VOM19980529.0730.0042 VOM19980529.0730.0042 VOM19980520.0700.0074 
50389.query,VOM19980526.0900.0034 VOM19980526.0730.0039 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980520.0700.0074 VOM19980526.0700.0133 VOM19980529.0700.0041 VOM19980511.0900.0244 VOM19980612.0730.0039 VOM19980527.0700.0163 
50390.query,VOM19980520.0700.0074 VOM19980603.0700.0103 VOM19980607.0730.0002 VOM19980612.0730.0039 VOM19980605.0730.0003 VOM19980619.0730.0035 VOM19980605.0900.0007 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980526.0900.0034 
50391.query,VOM19980526.0900.0034 VOM19980526.0730.0039 VOM19980520.0700.0074 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980529.0700.0100 VOM19980612.0730.0039 VOM19980526.0700.0133 VOM19980527.0700.0163 VOM19980527.0730.0079 
50392.query,VOM19980520.0700.0074 VOM19980526.0900.0034 VOM19980526.0730.0039 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980515.0730.0097 VOM19980607.0730.0002 VOM19980603.0700.0103 VOM19980619.0730.0035 VOM19980605.0730.0003 
50393.query,VOM19980520.0700.0074 VOM19980603.0700.0103 VOM19980607.0730.0002 VOM19980317.0700.2420 VOM19980612.0730.0039 VOM19980605.0730.0003 VOM19980619.0730.0035 VOM19980605.0900.0007 VOM19980527.0700.0163 VOM19980527.0730.0079 
50394.query,VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980520.0700.0074 VOM19980607.0730.0002 VOM19980619.0730.0035 VOM19980603.0700.0103 VOM19980515.0730.0248 VOM19980607.0700.0045 VOM19980612.0730.0039 VOM19980605.0700.0097 
50395.query,VOM19980302.0700.1233 VOM19980319.0900.2928 VOM19980305.0900.1736 VOM19980327.0900.0757 VOM19980303.0700.0524 VOM19980223.0900.2288 VOM19980223.0700.1993 VOM19980223.0900.2779 VOM19980616.0730.0252 VOM19980616.0730.0252 
50396.query,VOM19980520.0700.0074 VOM19980603.0700.0103 VOM19980607.0730.0002 VOM19980612.0730.0039 VOM19980605.0730.0003 VOM19980619.0730.0035 VOM19980605.0900.0007 VOM19980515.0900.0164 VOM19980527.0700.0163 VOM19980527.0730.0079 
50397.query,VOM19980605.0700.0097 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980606.0730.0028 VOM19980606.0700.0150 VOM19980619.0730.0035 VOM19980619.0700.0149 VOM19980515.0700.0170 VOM19980414.0900.0096 VOM19980529.0700.0168 
50398.query,VOM19980316.0900.1523 VOM19980223.0700.1040 VOM19980223.0700.0945 VOM19980223.0900.0629 VOM19980522.0700.0215 VOM19980610.0700.0551 VOM19980605.0730.0230 VOM19980611.0700.0548 VOM19980305.0900.2594 VOM19980505.0700.0509 
50399.query,VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980616.0730.0105 VOM19980616.0700.0173 VOM19980605.0700.0097 VOM19980317.0900.3350 VOM19980319.0900.1890 VOM19980319.0700.0322 VOM19980604.0730.0143 VOM19980604.0730.0143 
50400.query,VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50401.query,VOM19980520.0700.0074 VOM19980607.0730.0002 VOM19980515.0700.0170 VOM19980603.0700.0103 VOM19980605.0730.0003 VOM19980619.0730.0035 VOM19980605.0900.0007 VOM19980507.0700.0127 VOM19980612.0730.0039 VOM19980527.0700.0163 
50402.query,VOM19980520.0700.0074 VOM19980515.0730.0097 VOM19980526.0900.0034 VOM19980522.0730.0122 VOM19980522.0730.0122 VOM19980526.0730.0039 VOM19980607.0730.0002 VOM19980619.0730.0035 VOM19980527.0700.0163 VOM19980527.0730.0079 
50403.query,VOM19980520.0700.0074 VOM19980612.0730.0039 VOM19980603.0700.0103 VOM19980607.0730.0002 VOM19980619.0730.0035 VOM19980607.0700.0045 VOM19980612.0700.0080 VOM19980527.0700.0163 VOM19980605.0730.0003 VOM19980527.0730.0079 
50404.query,VOM19980619.0730.0035 VOM19980515.0700.0170 VOM19980619.0700.0149 VOM19980527.0700.0094 VOM19980628.0730.0026 VOM19980529.0700.0100 VOM19980527.0730.0043 VOM19980527.0730.0043 VOM19980619.0900.0007 VOM19980612.0730.0039 
50405.query,VOM19980616.0900.0137 VOM19980616.0730.0001 VOM19980505.0700.0438 VOM19980228.0700.1861 VOM19980501.0700.0556 VOM19980228.0700.0232 VOM19980314.0700.3190 VOM19980617.0900.0112 VOM19980616.0700.0045 VOM19980627.0700.0572 
50406.query,VOM19980301.0700.0136 VOM19980304.0700.0271 VOM19980304.0900.0211 VOM19980521.0730.0004 VOM19980521.0730.0004 VOM19980305.0700.0560 VOM19980303.0900.1975 VOM19980531.0730.0120 VOM19980521.0700.0039 VOM19980303.0700.0393 
50407.query,VOM19980521.0730.0004 VOM19980521.0730.0004 VOM19980304.0700.0271 VOM19980304.0900.0211 VOM19980521.0700.0039 VOM19980521.0730.0029 VOM19980521.0730.0029 VOM19980521.0700.0559 VOM19980521.0700.0100 VOM19980301.0700.0136 
50408.query,VOM19980304.0700.0271 VOM19980304.0900.0211 VOM19980302.0900.0510 VOM19980303.0900.1975 VOM19980303.0700.0393 VOM19980521.0700.0039 VOM19980301.0700.0136 VOM19980521.0730.0004 VOM19980521.0730.0004 VOM19980228.0700.1896 
